Meeting ID,Minister,Role,Department,Start Date,End Date,Organization,Representative,Reason,Hospitality?
78,Peter Luff MP,Minister for Defence Equipment Support and Technology,Ministry of Defence,2011-03,2011-03,BAE Systems,,General discussions,0
79,Gerald Howarth MP,Minister for International Security Strategy,Ministry of Defence,2011-05,2011-05,BAE Systems,,General discussions,0
80,Gerald Howarth MP,Minister for International Security Strategy,Ministry of Defence,2011-05,2011-05,BAE Systems,,General discussions,0
81,Gerald Howarth MP,Minister for International Security Strategy,Ministry of Defence,2011-05,2011-05,BAE Systems,,General discussions,0
82,Lord Astor of Hever DL,Under-Secretary of State and the Lords spokesman on Defence,Ministry of Defence,2011-05,2011-05,BAE Systems,,General discussions,0
83,Lord Astor of Hever DL,Under-Secretary of State and the Lords spokesman on Defence,Ministry of Defence,2011-05,2011-05,BAE Systems,,General discussions,0
84,Peter Luff MP,Minister for Defence Equipment Support and Technology,Ministry of Defence,2011-04,2011-04,BAE Systems,,General discussions,0
85,Peter Luff MP,Minister for Defence Equipment Support and Technology,Ministry of Defence,2011-06,2011-06,BAE Systems,,General discussions,0
86,Rt Hon Liam Fox MP,Secretary of State for Defence,Ministry of Defence,2011-07,2011-07,BAE Systems,,Industry Discussions,0
87,Gerald Howarth MP,Minister for International Security Strategy,Ministry of Defence,2011-07,2011-07,BAE Systems,,Discuss US Hawk,0
88,Gerald Howarth MP,Minister for International Security Strategy,Ministry of Defence,2011-09,2011-09,BAE Systems,,Discuss Oman,0
89,Lord Astor of Hever DL,Under-Secretary of State and the Lords spokesman on Defence,Ministry of Defence,2011-09,2011-09,BAE Systems,,Discuss Middle East,0
90,Peter Luff MP,Minister for Defence Equipment Support and Technology,Ministry of Defence,2011-07,2011-07,BAE Systems,,Introductory meeting,0
91,Peter Luff MP,Minister for Defence Equipment Support and Technology,Ministry of Defence,2011-11,2011-11,BAE Systems,,Routine Call,0
92,Peter Luff MP,Minister for Defence Equipment Support and Technology,Ministry of Defence,2011-11,2011-11,BAE Systems,,Routine Call,0
93,Gerald Howarth MP,Minister for International Security Strategy,Ministry of Defence,2011-10,2011-10,BAE Systems,,Carriers,0
94,Rt Hon Philip Hammond,Secretary of State for Defence,Ministry of Defence,2012-03,2012-03,BAE Systems,,Meeting with defence supplier,0
95,Nick Harvey MP,Minister of State Armed Forces,Ministry of Defence,2012-03,2012-03,BAE Systems,,Defence Issues,0
96,Peter Luff MP,Minister for Defence Equipment Support and Technology,Ministry of Defence,2012-01,2012-01,BAE Systems,,Routine Call,0
97,Peter Luff MP,Minister for Defence Equipment Support and Technology,Ministry of Defence,2012-02,2012-02,BAE Systems,,Routine Call,0
98,Peter Luff MP,Minister for Defence Equipment Support and Technology,Ministry of Defence,2012-02,2012-02,BAE Systems,,Company Visit,0
99,Peter Luff MP,Minister for Defence Equipment Support and Technology,Ministry of Defence,2012-03,2012-03,BAE Systems,,Company Visit,0
100,Peter Luff MP,Minister for Defence Equipment Support and Technology,Ministry of Defence,2012-03,2012-03,BAE Systems,,Routine Call,0
101,Peter Luff MP,Minister for Defence Equipment Support and Technology,Ministry of Defence,2012-03,2012-03,BAE Systems,,Routine Call,0
102,Gerald Howarth MP,Minister for International Security Strategy,Ministry of Defence,2012-02,2012-02,BAE Systems,,Routine meeting,0
103,Gerald Howarth MP,Minister for International Security Strategy,Ministry of Defence,2012-02,2012-02,BAE Systems,,Routine meeting,0
104,Gerald Howarth MP,Minister for International Security Strategy,Ministry of Defence,2012-03,2012-03,BAE Systems,,Routine meeting,0
105,Lord Astor of Hever DL,Under-Secretary of State and the Lords spokesman on Defence (USofS),Ministry of Defence,2012-03,2012-03,BAE Systems,,Regional update,0
106,Lord Astor of Hever DL,Under-Secretary of State and the Lords spokesman on Defence (USofS),Ministry of Defence,2012-03,2012-03,BAE Systems,,Regional update,0
107,Gerald Howarth MP,Parliamentary Under-Secretary of State,Ministry of Defence,2010-07,2010-07,BAE Systems,,Lunch,1
108,Peter Luff MP,Parliamentary Under-Secretary of State,Ministry of Defence,2010-09-06,2010-09-06,BAE Systems,,Lunch,1
109,Gerald Howarth MP,Parliamentary Under-Secretary of State,Ministry of Defence,2010-10-07,2010-10-07,BAE Systems,,Dinner,1
110,Gerald Howarth MP,Minister for International Security Strategy,Ministry of Defence,2011-01-20,2011-01-20,BAE Systems,,Lunch,1
111,Gerald Howarth MP,Minister for International Security Strategy,Ministry of Defence,2011-04-01,2011-04-01,BAE Systems,,Drinks,1
112,Gerald Howarth MP,Minister for International Security Strategy,Ministry of Defence,2011-05-09,2011-05-09,BAE Systems,,Dinner,1
113,Gerald Howarth MP,Minister for International Security Strategy,Ministry of Defence,2011-04-12,2011-04-12,BAE Systems,,Dinner whilst in Brazil,1
114,Peter Luff MP,Minister for Defence Equipment Support and Technology,Ministry of Defence,2011-05-10,2011-05-10,BAE Systems,,Dinner,1
115,Gerald Howarth MP,Minister for International Security Strategy,Ministry of Defence,2011-11-23,2011-11-23,BAE Systems,,Dinner,1
116,Gerald Howarth MP,Minister for International Security Strategy,Ministry of Defence,2011-12-06,2011-12-06,BAE Systems,,Dinner,1
117,Gerald Howarth MP,Minister for International Security Strategy,Ministry of Defence,2011-12-19,2011-12-19,BAE Systems,,Dinner at The Sun Military Awards,1
118,Lord Astor of Hever DL,Under-Secretary of State and the Lords spokesman on Defence (USofS),Ministry of Defence,2011-12-13,2011-12-13,BAE Systems,,Lunch,1
119,Rt Hon David Cameron MP,Prime Minister,Cabinet Office,2013-11,2013-11,Accenture,,Discussion on Youth Unemployment,0
119,Rt Hon David Cameron MP,Prime Minister,Cabinet Office,2013-11,2013-11,BAE Systems,,Discussion on Youth Unemployment,0
119,Rt Hon David Cameron MP,Prime Minister,Cabinet Office,2013-11,2013-11,Barclays,,Discussion on Youth Unemployment,0
119,Rt Hon David Cameron MP,Prime Minister,Cabinet Office,2013-11,2013-11,Centrica,,Discussion on Youth Unemployment,0
119,Rt Hon David Cameron MP,Prime Minister,Cabinet Office,2013-11,2013-11,Diageo,,Discussion on Youth Unemployment,0
119,Rt Hon David Cameron MP,Prime Minister,Cabinet Office,2013-11,2013-11,GSK,,Discussion on Youth Unemployment,0
119,Rt Hon David Cameron MP,Prime Minister,Cabinet Office,2013-11,2013-11,HSBC,,Discussion on Youth Unemployment,0
119,Rt Hon David Cameron MP,Prime Minister,Cabinet Office,2013-11,2013-11,Kingfisher,,Discussion on Youth Unemployment,0
119,Rt Hon David Cameron MP,Prime Minister,Cabinet Office,2013-11,2013-11,M&S,,Discussion on Youth Unemployment,0
119,Rt Hon David Cameron MP,Prime Minister,Cabinet Office,2013-11,2013-11,Prince's Trust,,Discussion on Youth Unemployment,0
119,Rt Hon David Cameron MP,Prime Minister,Cabinet Office,2013-11,2013-11,Tesco,,Discussion on Youth Unemployment,0
119,Rt Hon David Cameron MP,Prime Minister,Cabinet Office,2013-11,2013-11,Unilever,,Discussion on Youth Unemployment,0
120,Hugo Swire MP,Minister of State,Foreign & Commonwealth Office,2013-10,2013-10,BAE Systems,,Discussion about India,0
121,Sir Jeremy Heywood,Cabinet Secretary,Cabinet Office,2013-10,2013-10,BAE Systems,,Discussion on UK investment climate,0
122,Kim Darroch,,Cabinet Office,2013-11,2013-11,BAE Systems,,Defence Issues,0
123,Kim Darroch,,Cabinet Office,2013-11,2013-11,BAE Systems,,Defence Issues,0
124,Kim Darroch,,Cabinet Office,2013-11,2013-11,BAE Systems,,Defence Issues,0
125,Kim Darroch,,Cabinet Office,2013-12,2013-12,BAE Systems,,Defence Issues,0
126,Kim Darroch,,Cabinet Office,2013-12,2013-12,BAE Systems,,Defence Issue,0
127,Alistair Carmichael,Secretary of State for Scotland,Scotland Office,2013-11,2013-11,BAE Systems,,Defence industry issues,0
128,Alistair Carmichael,Secretary of State for Scotland,Scotland Office,2013-11,2013-11,BAE Systems,,Defence industry issues,0
129,Bernard Gray,,Ministry of Defence,2012-04,2012-04,BAE Systems,,Routine meeting,0
130,Bernard Gray,,Ministry of Defence,2012-04,2012-04,BAE Systems,,Routine meeting,0
131,Bernard Gray,,Ministry of Defence,2012-05,2012-05,BAE Systems,,Routine meeting,0
132,Bernard Gray,,Ministry of Defence,2012-06,2012-06,BAE Systems,,Routine meeting,0
133,Sir Nicholas Houghton,,Ministry of Defence,2012-05,2012-05,BAE Systems,,Routine Meeting (Dinner),0
134,Admiral Sir Mark Stanhop,,Ministry of Defence,2012-04,2012-04,BAE Systems,,Routine meeting,0
135,Air Chief Marshall Sir Stephen Dalton,,Ministry of Defence,2012-04,2012-04,BAE Systems,,Routine meeting,0
136,Air Chief Marshall Sir Stephen Dalton,,Ministry of Defence,2012-05,2012-05,BAE Systems,,Routine meeting,0
137,Air Chief Marshall Sir Stephen Dalton,,Ministry of Defence,2012-05,2012-05,BAE Systems,,Routine meeting,0
138,Peter Luff MP,Minister for Defence Equipment Support and Technology,Ministry of Defence,2012-04,2012-04,BAE Systems,,Routine meeting,0
139,Peter Luff MP,Minister for Defence Equipment Support and Technology,Ministry of Defence,2012-05,2012-05,BAE Systems,,Routine meeting,0
140,Gerald Howarth MP,Minister for International Security Strategy,Ministry of Defence,2012-04,2012-04,BAE Systems,,Routine meeting,0
141,Gerald Howarth MP,Minister for International Security Strategy,Ministry of Defence,2012-04-15,2012-04-15,BAE Systems,,Lunch,1
142,Gerald Howarth MP,Minister for International Security Strategy,Ministry of Defence,2012-04-17,2012-04-17,BAE Systems,,Dinner,1
143,Gerald Howarth MP,Minister for International Security Strategy,Ministry of Defence,2012-04-18,2012-04-18,BAE Systems,,Dinner,1
144,Lord Astor of Hever DL,Under-Secretary of State and the Lords spokesman on Defence (USofS),Ministry of Defence,2012-04-11,2012-04-11,BAE Systems,,Dinner,1
145,Rt Hon Philip Hammond,Secretary of State for Defence,Ministry of Defence,2013-02,2013-02,BAE Systems,,Discuss Defence Issues,0
146,Lord Astor of Hever DL,Under-Secretary of State and the Lords spokesman on Defence,Ministry of Defence,2013-01,2013-01,BAE Systems,,Discuss Defence Issues,0
147,Philip Dunne,Minister for Defence Support and Technology,Ministry of Defence,2013-01-06,2013-01-06,BAE Systems,,Dinner,1
148,Lord Astor of Hever DL,Under-Secretary of State and the Lords spokesman on Defence,Ministry of Defence,2013-06,2013-06,BAE Systems,,To discuss Khareef,0
149,Lord Astor of Hever DL,Under-Secretary of State and the Lords spokesman on Defence,Ministry of Defence,2013-06-25,2013-06-25,BAE Systems,,Dinner,1
150,Rt Hon Philip Hammond,Secretary of State for Defence,Ministry of Defence,2013-07,2013-07,BAE Systems,,Aircraft Carriers,0
151,Rt Hon Philip Hammond,Secretary of State for Defence,Ministry of Defence,2013-07,2013-07,BAE Systems,,Aircraft Carriers,0
152,Rt Hon Philip Hammond,Secretary of State for Defence,Ministry of Defence,2013-09,2013-09,BAE Systems,,Aircraft Carriers,0
153,Rt Hon Philip Hammond,Secretary of State for Defence,Ministry of Defence,2013-08-12,2013-08-12,BAE Systems,,Dinner,1
154,Rt Hon Philip Hammond,Secretary of State for Defence,Ministry of Defence,2013-09-10,2013-09-10,BAE Systems,,Lunch,1
155,Rt Hon Philip Hammond,Secretary of State for Defence,Ministry of Defence,2013-09-12,2013-09-12,BAE Systems,,Lunch,1
156,Philip Dunne,Minister for Defence Support and Technology,Ministry of Defence,2013-08-12,2013-08-12,BAE Systems,,Dinner,1
157,Philip Dunne,Minister for Defence Support and Technology,Ministry of Defence,2013-09-10,2013-09-10,BAE Systems,,Lunch,1
158,Philip Dunne,Minister for Defence Support and Technology,Ministry of Defence,2013-09-12,2013-09-12,BAE Systems,,Lunch,1
159,Rt Hon Philip Hammond,Secretary of State for Defence,Ministry of Defence,2013-11,2013-11,BAE Systems,,Routine Discussion,0
160,Rt Hon Philip Hammond,Secretary of State for Defence,Ministry of Defence,2013-12-10,2013-12-10,BAE Systems,,Reception and Private Viewing at the Wallace Collection,1
161,Philip Dunne,Minister for Defence Equipment Support and Technology,Ministry of Defence,2013-11-03,2013-11-03,BAE Systems,,Dinner,1
162,Philip Dunne,Minister for Defence Equipment Support and Technology,Ministry of Defence,2013-11-18,2013-11-18,BAE Systems,,Dinner,1
163,Philip Dunne,Minister for Defence Equipment Support and Technology,Ministry of Defence,2013-12-11,2013-12-11,BAE Systems,,The Sun Military Awards,1
164,Mr Bernard Gray,Chief of Defence Material (Ministry of Defence),Ministry of Defence,2013-01,2013-01,BAE Systems,,Defence Issues,0
165,Mr Bernard Gray,Chief of Defence Material (Ministry of Defence),Ministry of Defence,2013-03,2013-03,BAE Systems,,Defence Issues,0
166,Mr Bernard Gray,Chief of Defence Material (Ministry of Defence),Ministry of Defence,2013-03,2013-03,BAE Systems,,Defence Issues,0
167,Mr Bernard Gray,Chief of Defence Material (Ministry of Defence),Ministry of Defence,2013-03,2013-03,BAE Systems,,Defence Issues,0
168,Sir Stephen Dalton,Chief of the Air Staff,Ministry of Defence,2013-01,2013-01,BAE Systems,,To discuss Typhoon,0
169,Sir Stephen Dalton,Chief of the Air Staff,Ministry of Defence,2013-01,2013-01,BAE Systems,,Annual Board to Board meeting,0
170,Admiral Sir Mark Stanhop,Chief of the Naval Staff and First Sea Lord,Ministry of Defence,2013-01-23,2013-01-23,BAE Systems,,Lunch,1
171,Vice Admiral Andrew Mathews,DES CofM Fleet-COM Fleet,Ministry of Defence,2013-01,2013-01,BAE Systems,,Review of Costs,0
172,Vice Admiral Andrew Mathews,DES CofM Fleet-COM Fleet,Ministry of Defence,2013-01,2013-01,BAE Systems,,Portfolio Review Meeting,0
173,Vice Admiral Andrew Mathews,DES CofM Fleet-COM Fleet,Ministry of Defence,2013-01,2013-01,BAE Systems,,BAE/MOD MCO Meeting,0
174,Vice Admiral Andrew Mathews,DES CofM Fleet-COM Fleet,Ministry of Defence,2013-01,2013-01,BAE Systems,,Shipbuilding Meeting,0
175,Vice Admiral Andrew Mathews,DES CofM Fleet-COM Fleet,Ministry of Defence,2013-02,2013-02,BAE Systems,,BAE/MOD MCO Meeting,0
176,Vice Admiral Andrew Mathews,DES CofM Fleet-COM Fleet,Ministry of Defence,2013-02,2013-02,BAE Systems,,BAE/MOD MCO Meeting,0
177,Lt Gen Chris Deverell,CofM Land-COM Land,Ministry of Defence,2013-01,2013-01,BAE Systems,,Portfolio Meeting,0
178,"Bollom, Simon AM",DES CofM Air-COM Air,Ministry of Defence,2013-01,2013-01,BAE Systems,,Typhoon Update,0
179,"Bollom, Simon AM",DES CofM Air-COM Air,Ministry of Defence,2013-01,2013-01,BAE Systems,,Portfolio Meetings,0
180,"Bollom, Simon AM",DES CofM Air-COM Air,Ministry of Defence,2013-01,2013-01,BAE Systems,,UAS Workshop,0
181,"Bollom, Simon AM",DES CofM Air-COM Air,Ministry of Defence,2013-01-28,2013-01-28,BAE Systems,,Dinner,1
